,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
24,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_89\Klip_89_4.mp4,false switch play,5.7622429999755695
25,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_72\Klip_72_1.mp4,highest free man,2.7931591999949887
26,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_80\Klip_80_3.mp4,false link out2,6.379586400114931
27,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_27\Klip_27_1.mp4,highest free man,6.943388000014238
28,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_32\Klip_32_3.mp4,switch play2,11.7926786999451
29,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_60\Klip_60_3.mp4,false link out,4.442575599998236
30,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_90\Klip_90_4.mp4,false link out2,3.73450420005247
31,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_91\Klip_91_3.mp4,pass it over,3.9035329999169335
32,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_73\Klip_73_2.mp4,switch play2,6.538092200062238
33,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_66\Klip_66_1.mp4,highest free man,2.56518270005472
34,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_13\Klip_13_1.mp4,highest free man2,1.7980277000460774
35,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_77\Klip_77_2.mp4,link out2,2.0258964999811724
36,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_35\Klip_35_1.mp4,highest free man,2.564216100028716
37,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_78\Klip_78_1.mp4,switch play ,12.336746899993159
38,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_30\Klip_30_1.mp4,switch play,3.92458740004804
39,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_38\Klip_38_1.mp4,false link out,4.855020600021817
40,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_26\Klip_26_1.mp4,highest free man,1.6480735000222921
41,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_45\Klip_45_3.mp4,false highest free man,8.290415500057861
42,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_24\Klip_24_2.mp4,switch play,2.576189999934286
43,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_83\Klip_83_4.mp4,pass it over,7.7553669000044465
44,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_69\Klip_69_2.mp4,false highest free man,3.103401800035499
45,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_58\Klip_58_3.mp4,switch play2,8.089422899996862
46,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_14\Klip_14_1.mp4,highest free man,2.1598701000912115
47,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_6\Klip_6_1.mp4,link out2,4.7096454000566155
48,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_84\Klip_84_4.mp4,false switch play,2.3869535999838263
49,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_18\Klip_18_3.mp4,pass it over,4.311160800047219
50,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_15\Klip_15_1.mp4,highest free man,13.717638900037855
51,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_8\Klip_8_2.mp4,switch play,3.1018347999779508
52,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_5\Klip_5_1.mp4,false switch play,6.849283399991691
53,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_12\Klip_12_2.mp4,switch play,3.8549419000046328
54,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_82\Klip_82_4.mp4,pass it over,4.29900599992834
55,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_39\Klip_39_3.mp4,switch play,5.235378899960779
56,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_65\Klip_65_2.mp4,switch play,4.418994799954817
57,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_74\Klip_74_1.mp4,highest free man,8.030032100039534
58,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_86\Klip_86_3.mp4,switch play,5.008987099980004
59,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_70\Klip_70_1.mp4,highest free man,7.030236599966884
60,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_21\Klip_21_2.mp4,link out,3.4048647000454366
61,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_55\Klip_55_2.mp4,false highest free man,2.754905499983579
62,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_57\Klip_57_2.mp4,switch play,4.29044170002453
63,4,Fosvarsspiller,U13,12,Højre,8,3,Pictures/Klip_87\Klip_87_3.mp4,false highest free man,3.9568945000646636
