,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
41,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_71\Klip_71_3.mp4,false link out,7.616214399982709
42,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_64\Klip_64_2.mp4,link out,24.78392499999609
43,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_5\Klip_5_1.mp4,switch play2,4.7828258000081405
44,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_57\Klip_57_2.mp4,link out ,1.980637900007423
45,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_86\Klip_86_3.mp4,switch play2,2.5402505999663845
46,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_6\Klip_6_1.mp4,link out,3.5429988999967463
47,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_10\Klip_10_1.mp4,link out,2.715706399991177
48,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_82\Klip_82_4.mp4,false switch play,4.153239799954463
49,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_80\Klip_80_3.mp4,switch play2,3.7654578000074252
50,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_60\Klip_60_3.mp4,false link out,1.450193400029093
51,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_87\Klip_87_3.mp4,highest free man false,1.8170792000018992
52,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_89\Klip_89_4.mp4,false highest free man,4.309970100002829
53,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_91\Klip_91_3.mp4,false link out,4.2180348000256345
54,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_33\Klip_33_1.mp4,link out,6.08744019997539
55,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_32\Klip_32_3.mp4,false highest free man,3.018642799986992
56,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_16\Klip_16_1.mp4,switch play,4.063434799958486
57,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_43\Klip_43_2.mp4,link out2,2.6227461000089534
58,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_22\Klip_22_1.mp4,switch play,1.357358600012958
59,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_36\Klip_36_1.mp4,false highest free man,1.4761276000062935
60,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_27\Klip_27_1.mp4,link out,3.316583800013177
61,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_66\Klip_66_1.mp4,highest free man,1.5939221999724396
62,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_13\Klip_13_1.mp4,switch play,2.24940680002328
63,45,Fosvarsspiller,U16,15,Højre,5,2,Pictures/Klip_35\Klip_35_1.mp4,false link out,1.2341491000261158
