"Number","Position","Team","Age","Foot","Experience","Experience_VFF","Video","Decision","RT","Trial_Number","participant","highest_prio","highest_prio_named","answer","accuracy"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_65\Klip_65_2","switch play",10.57550669997,50,6,2,"Link out",3,"Good"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_59\Klip_59_1","highest free man2",7.4585209999932,51,6,1,"Highest free man",1,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_66\Klip_66_1","highest free man",17.8174178999616,52,6,1,"Highest free man",1,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_28\Klip_28_3","switch play",3.81393760000356,53,6,3,"Switch play to open lines",3,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_45\Klip_45_3","switch play2",7.23557919997256,54,6,3,"Switch play to open lines",3,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_57\Klip_57_2","switch play2",10.7932845000178,55,6,2,"Link out",3,"Good"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_75\Klip_75_1","false pass it over",5.77366780000739,56,6,1,"Highest free man",8,"Bad"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_26\Klip_26_1","highest free man",4.42715969996061,57,6,1,"Highest free man",1,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_83\Klip_83_4","pass it over",5.21335169998929,58,6,4,"Pass it over the opponent",4,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_32\Klip_32_3","false highest free man",21.7399696999928,59,6,3,"Switch play to open lines",5,"Bad"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_89\Klip_89_4","pass it over",14.3517252999591,60,6,4,"Pass it over the opponent",4,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_62\Klip_62_2","switch play",3.13501169998199,61,6,2,"Link out",3,"Good"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_94\Klip_94_3","switch play",13.4967082999647,62,6,3,"Switch play to open lines",3,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_71\Klip_71_3","switch play",13.7017740000738,63,6,3,"Switch play to open lines",3,"Best"
25,"Fosvarsspiller","U17",14,"Højre",9,4,"Klip_17\Klip_17_2","link out",6.63930609996896,64,6,2,"Link out",2,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Warmup/Klip_3\Klip_3_1","highest free man",18.0946740000509,1,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Warmup/Klip_2\Klip_2_2","switch play",7.34519399993587,2,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Warmup/Klip_1\Klip_1_1","false link out",26.2753494998906,3,1,1,"Highest free man",6,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_86\Klip_86_3","switch play",7.53682680008933,4,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_24\Klip_24_2","switch play",4.38307219999842,5,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_8\Klip_8_2","link out",11.1023917000275,6,1,2,"Link out",2,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_72\Klip_72_1","switch play",5.82243469997775,7,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_45\Klip_45_3","switch play2",11.4661071000155,8,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_58\Klip_58_3","switch play2",4.54426230001263,9,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_14\Klip_14_1","switch play2",9.31555870000739,10,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_60\Klip_60_3","false link out",14.0759098000126,11,1,3,"Switch play to open lines",6,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_12\Klip_12_2","switch play",14.5935792000964,12,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_84\Klip_84_4","false switch play",7.54898869991302,13,1,4,"Pass it over the opponent",7,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_32\Klip_32_3","false highest free man",13.3608394999756,14,1,3,"Switch play to open lines",5,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_71\Klip_71_3","switch play",14.7032114999602,15,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_43\Klip_43_2","switch play",8.85458179994021,16,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_28\Klip_28_3","switch play2",8.41683080000803,17,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_38\Klip_38_1","highest free man",10.7789363999618,18,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_57\Klip_57_2","switch play",7.99007900001016,19,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_83\Klip_83_4","false highest free man",3.86633400002029,20,1,4,"Pass it over the opponent",5,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_23\Klip_23_2","switch play",11.1023497000569,21,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_89\Klip_89_4","false highest free man",17.6584326000884,22,1,4,"Pass it over the opponent",5,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_15\Klip_15_1","highest free man",6.22728900006041,23,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_5\Klip_5_1","highest free man",7.4028889000183,24,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_75\Klip_75_1","false pass it over",15.354086700012,25,1,1,"Highest free man",8,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_92\Klip_92_3","false link out",17.7867187999655,26,1,3,"Switch play to open lines",6,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_62\Klip_62_2","switch play2",10.0981125000399,27,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_17\Klip_17_2","link out",6.30378449999262,28,1,2,"Link out",2,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_77\Klip_77_2","link out2",3.52281520003453,29,1,2,"Link out",2,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_91\Klip_91_3","switch play2",7.7219973000465,30,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_65\Klip_65_2","switch play",7.99805629998446,31,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_13\Klip_13_1","highest free man2",7.60085389995947,32,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_21\Klip_21_2","switch play",7.69832040008623,33,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_39\Klip_39_3","switch play2",6.95460409997031,34,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_59\Klip_59_1","highest free man2",12.9724291000748,35,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_30\Klip_30_1","switch play",5.7258998999605,36,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_64\Klip_64_2","switch play",16.2717254000017,37,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_26\Klip_26_1","highest free man",5.59521399997175,38,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_85\Klip_85_4","pass it over",14.4366251999745,39,1,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_27\Klip_27_1","highest free man2",19.2412220999831,40,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_55\Klip_55_2","link out",18.8847419000231,41,1,2,"Link out",2,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_88\Klip_88_4","false switch play",5.894281799905,42,1,4,"Pass it over the opponent",7,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_80\Klip_80_3","switch play2",3.72511750005651,43,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_93\Klip_93_3","switch play",3.13191830005962,44,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_7\Klip_7_1","link out",3.96171689999755,45,1,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_78\Klip_78_1","link out",12.7698464000132,46,1,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_74\Klip_74_1","highest free man",4.56518639996648,47,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_16\Klip_16_1","switch play",3.73309019999579,48,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_82\Klip_82_4","pass it over",8.08891459996812,49,1,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_35\Klip_35_1","highest free man",4.33670570002869,50,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_22\Klip_22_1","switch play",2.58272100007161,51,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_69\Klip_69_2","false highest free man",13.2688902000664,52,1,2,"Link out",5,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_90\Klip_90_4","false link out2",7.76013700000476,53,1,4,"Pass it over the opponent",6,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_36\Klip_36_1","switch play",6.07066159998067,54,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_18\Klip_18_3","switch play",14.0952031998895,55,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_94\Klip_94_3","switch play",13.7192045999691,56,1,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_73\Klip_73_2","switch play2",4.19005430000834,57,1,2,"Link out",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_81\Klip_81_4","pass it over",7.01197580003645,58,1,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_10\Klip_10_1","highest free man",3.20827329996973,59,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_6\Klip_6_1","link out",4.82440559996758,60,1,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_70\Klip_70_1","switch play",1.92371409991756,61,1,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_66\Klip_66_1","highest free man",2.70013500005007,62,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_87\Klip_87_3","false switch play",5.16864670009818,63,1,3,"Switch play to open lines",7,"Bad"
3,"Fosvarsspiller","U13",12,"Højre",6,1,"Klip_33\Klip_33_1","highest free man",3.8495583999902,64,1,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Warmup/Klip_2\Klip_2_2","link out",21.1096470999764,1,4,2,"Link out",2,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Warmup/Klip_1\Klip_1_1","link out",11.6893534000264,2,4,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Warmup/Klip_3\Klip_3_1","highest free man",5.82999390002806,3,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_85\Klip_85_4","pass it over",12.5165570999961,4,4,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_62\Klip_62_2","switch play2",17.0356784999603,5,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_59\Klip_59_1","highest free man2",22.9721989999525,6,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_8\Klip_8_2","switch play",12.0889018999878,7,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_69\Klip_69_2","switch play",23.5348387999693,8,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_23\Klip_23_2","switch play2",11.2873921999708,9,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_39\Klip_39_3","switch play",5.82496740005445,10,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_70\Klip_70_1","highest free man",6.10504749999382,11,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_81\Klip_81_4","pass it over",11.1015619999962,12,4,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_10\Klip_10_1","link out",5.05844839999918,13,4,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_27\Klip_27_1","highest free man2",4.57624539989047,14,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_80\Klip_80_3","switch play2",8.18486989999656,15,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_21\Klip_21_2","switch play",18.2381809999933,16,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_55\Klip_55_2","link out",12.3045949999942,17,4,2,"Link out",2,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_13\Klip_13_1","highest free man2",19.003774199984,18,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_71\Klip_71_3","switch play",10.4923624999356,19,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_32\Klip_32_3","false highest free man",20.4467102999333,20,4,3,"Switch play to open lines",5,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_92\Klip_92_3","switch play2",8.97541950002778,21,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_30\Klip_30_1","switch play",4.342010299908,22,4,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_38\Klip_38_1","highest free man",7.40672339999583,23,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_88\Klip_88_4","false highest free man",24.422156500048,24,4,4,"Pass it over the opponent",5,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_84\Klip_84_4","false link out",11.6117694999557,25,4,4,"Pass it over the opponent",6,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_22\Klip_22_1","highest free man",13.9497699999483,26,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_65\Klip_65_2","switch play",12.9614479000447,27,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_43\Klip_43_2","pass it over",6.81843039998785,28,4,2,"Link out",4,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_93\Klip_93_3","switch play",6.49365279998165,29,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_5\Klip_5_1","switch play2",8.19047069991939,30,4,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_28\Klip_28_3","switch play2",15.6634309999645,31,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_82\Klip_82_4","pass it over",5.18690900004003,32,4,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_33\Klip_33_1","highest free man",3.78205649997108,33,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_94\Klip_94_3","switch play",5.19619599997532,34,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_77\Klip_77_2","link out2",5.92873439996038,35,4,2,"Link out",2,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_35\Klip_35_1","highest free man",4.52230149996467,36,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_83\Klip_83_4","pass it over",6.43189609993715,37,4,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_75\Klip_75_1","false pass it over",6.71542679995764,38,4,1,"Highest free man",8,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_57\Klip_57_2","false link out",17.7772232999559,39,4,2,"Link out",6,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_89\Klip_89_4","false switch play",5.27248110005166,40,4,4,"Pass it over the opponent",7,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_36\Klip_36_1","switch play",2.2138650000561,41,4,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_74\Klip_74_1","highest free man",7.08557100000326,42,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_17\Klip_17_2","link out",4.44398310000543,43,4,2,"Link out",2,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_45\Klip_45_3","switch play2",5.41601849999279,44,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_15\Klip_15_1","pass it over",11.1122114000609,45,4,1,"Highest free man",4,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_78\Klip_78_1","link out",11.1581534999423,46,4,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_72\Klip_72_1","switch play",7.14671740005724,47,4,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_91\Klip_91_3","false link out",12.8673431000207,48,4,3,"Switch play to open lines",6,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_64\Klip_64_2","switch play",5.04732560005505,49,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_14\Klip_14_1","switch play2",5.70630459999666,50,4,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_90\Klip_90_4","pass it over",6.79459040006623,51,4,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_86\Klip_86_3","switch play",6.85249380010646,52,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_60\Klip_60_3","switch play",13.7337505000178,53,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_58\Klip_58_3","switch play2",17.0359909000108,54,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_26\Klip_26_1","highest free man",7.3442914999323,55,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_6\Klip_6_1","link out2",10.3051976000424,56,4,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_12\Klip_12_2","link out",9.33988970005885,57,4,2,"Link out",2,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_73\Klip_73_2","switch play2",5.09627510001883,58,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_18\Klip_18_3","switch play",20.4415228000144,59,4,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_16\Klip_16_1","highest free man",8.50305000005756,60,4,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_66\Klip_66_1","false link out",12.8930005000439,61,4,1,"Highest free man",6,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_87\Klip_87_3","false switch play",6.0753829999594,62,4,3,"Switch play to open lines",7,"Bad"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_24\Klip_24_2","switch play2",4.21573940000962,63,4,2,"Link out",3,"Good"
3,"Fosvarsspiller","U14",13,"Højre",10,2,"Klip_7\Klip_7_1","link out",2.46620549994987,64,4,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Warmup/Klip_3\Klip_3_1","highest free man",12.4143786000786,1,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Warmup/Klip_1\Klip_1_1","highest free man",18.7560593999224,2,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Warmup/Klip_2\Klip_2_2","link out",9.85303220001515,3,7,2,"Link out",2,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_66\Klip_66_1","switch play2",18.8610503999516,4,7,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_30\Klip_30_1","switch play",7.22896640002728,5,7,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_22\Klip_22_1","pass it over",12.7623496000888,6,7,1,"Highest free man",4,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_36\Klip_36_1","switch play",2.66442560008727,7,7,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_77\Klip_77_2","link out2",7.59391079994384,8,7,2,"Link out",2,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_69\Klip_69_2","false highest free man",4.12799100007396,9,7,2,"Link out",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_59\Klip_59_1","highest free man2",2.78993890003767,10,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_23\Klip_23_2","switch play",19.6560509999981,11,7,2,"Link out",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_7\Klip_7_1","pass it over",6.93071420001797,12,7,1,"Highest free man",4,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_8\Klip_8_2","false highest free man",9.12807960005011,13,7,2,"Link out",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_14\Klip_14_1","switch play2",6.11936929996591,14,7,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_85\Klip_85_4","pass it over",5.33840479992796,15,7,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_33\Klip_33_1","highest free man",9.68881279998459,16,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_75\Klip_75_1","false pass it over",4.8006682000123,17,7,1,"Highest free man",8,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_83\Klip_83_4","pass it over",2.74486439989414,18,7,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_92\Klip_92_3","switch play2",2.22313679999206,19,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_5\Klip_5_1","highest free man",12.6666162000038,20,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_74\Klip_74_1","highest free man",6.98151379998308,21,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_93\Klip_93_3","switch play",3.23226949991658,22,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_15\Klip_15_1","pass it over",4.14698730001692,23,7,1,"Highest free man",4,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_39\Klip_39_3","switch play2",3.52403820003383,24,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_35\Klip_35_1","highest free man",1.62447719997726,25,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_88\Klip_88_4","false switch play",6.76310849993024,26,7,4,"Pass it over the opponent",7,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_12\Klip_12_2","link out",14.0303669000277,27,7,2,"Link out",2,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_89\Klip_89_4","false switch play",1.91589949990157,28,7,4,"Pass it over the opponent",7,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_73\Klip_73_2","false highest free man",15.7259936999762,29,7,2,"Link out",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_43\Klip_43_2","switch play",6.33525550004561,30,7,2,"Link out",3,"Good"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_18\Klip_18_3","switch play",7.2315601001028,31,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_26\Klip_26_1","false highest free man",3.16646209999453,32,7,1,"Highest free man",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_45\Klip_45_3","false highest free man2",4.15014450007584,33,7,3,"Switch play to open lines",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_27\Klip_27_1","highest free man2",3.75475459999871,34,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_32\Klip_32_3","false highest free man",8.08304489997681,35,7,3,"Switch play to open lines",5,"Bad"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_71\Klip_71_3","switch play",7.89559079997707,36,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_60\Klip_60_3","switch play",8.80416000005789,37,7,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_82\Klip_82_4","pass it over",6.32094359991606,38,7,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_16\Klip_16_1","highest free man",8.68904620001558,39,7,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U17",16,"Højre",9,4,"Klip_90\Klip_90_4","false link out2",4.05055819998961,40,7,4,"Pass it over the opponent",6,"Bad"
