,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
0,13,Fosvarsspiller,U14,13,Højre,8,3,Warmup/Klip_1\Klip_1_1.mp4,link out,17.32452780008316
1,13,Fosvarsspiller,U14,13,Højre,8,3,Warmup/Klip_2\Klip_2_2.mp4,switch play,13.804638699977659
2,13,Fosvarsspiller,U14,13,Højre,8,3,Warmup/Klip_3\Klip_3_1.mp4,highest free man,12.844544699997641
3,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_26\Klip_26_1.mp4,switch play,14.619289000052959
4,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_13\Klip_13_1.mp4,highest free man2,11.170578700024635
5,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_43\Klip_43_2.mp4,pass it over,24.46036789997015
6,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_28\Klip_28_3.mp4,pass it over,6.138448600075208
7,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_55\Klip_55_2.mp4,link out,28.38508129992988
8,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_80\Klip_80_3.mp4,switch play2,6.843435800052248
9,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_30\Klip_30_1.mp4,switch play,2.255950800026767
10,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_57\Klip_57_2.mp4,link out,20.1146643999964
11,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_64\Klip_64_2.mp4,pass it over,18.32933530001901
12,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_77\Klip_77_2.mp4,link out2,12.107584499986842
13,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_32\Klip_32_3.mp4,switch play2,18.20661580003798
14,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_10\Klip_10_1.mp4,link out,4.430492899962701
15,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_27\Klip_27_1.mp4,highest free man2,19.620145700057037
16,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_78\Klip_78_1.mp4,switch play,7.152629700023681
17,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_74\Klip_74_1.mp4,highest free man,2.7765816999599338
18,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_22\Klip_22_1.mp4,highest free man,6.876992400037125
19,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_38\Klip_38_1.mp4,highest free man2,12.428816900006495
20,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_33\Klip_33_1.mp4,highest free man,5.8722733000759035
21,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_59\Klip_59_1.mp4,highest free man2,4.597451699897647
22,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_81\Klip_81_4.mp4,pass it over,6.992120000068098
23,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_69\Klip_69_2.mp4,false highest free man,8.177989099989645
24,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_85\Klip_85_4.mp4,false switch play2,5.722664300003089
25,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_21\Klip_21_2.mp4,switch play,16.46476830006577
26,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_94\Klip_94_3.mp4,switch play,1.219600799959153
27,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_90\Klip_90_4.mp4,false switch play,4.188269900041632
28,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_8\Klip_8_2.mp4,switch play,15.835269999923185
29,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_6\Klip_6_1.mp4,link out2,9.950188899994828
30,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_58\Klip_58_3.mp4,switch play2,5.748914299998432
31,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_91\Klip_91_3.mp4,switch play2,5.38841249991674
32,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_16\Klip_16_1.mp4,highest free man,2.4725182000547647
33,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_39\Klip_39_3.mp4,switch play2,9.117126299999654
34,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_7\Klip_7_1.mp4,link out,7.262506099999882
35,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_65\Klip_65_2.mp4,switch play,1.835767799988389
36,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_60\Klip_60_3.mp4,switch play,17.445054600015283
37,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_66\Klip_66_1.mp4,switch play2,5.177821399993263
38,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_70\Klip_70_1.mp4,switch play ,3.462817499996163
39,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_86\Klip_86_3.mp4,switch play,2.814167600008659
40,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_14\Klip_14_1.mp4,switch play2,2.251637200010009
41,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_23\Klip_23_2.mp4,switch play2,5.582381600048393
42,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_35\Klip_35_1.mp4,highest free man,2.150566100026481
43,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_83\Klip_83_4.mp4,false highest free man,5.067119800020009
44,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_92\Klip_92_3.mp4,switch play2,7.938224000041373
45,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_87\Klip_87_3.mp4,switch play,8.449226099997759
46,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_15\Klip_15_1.mp4,false highest free man,9.629381200065836
47,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_36\Klip_36_1.mp4,switch play,14.239627800066955
48,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_84\Klip_84_4.mp4,false switch play2,13.534179599955678
49,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_82\Klip_82_4.mp4,pass it over,6.844065300072543
50,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_17\Klip_17_2.mp4,link out,6.829004200058989
51,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_73\Klip_73_2.mp4,switch play2,2.0450813999632373
52,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_88\Klip_88_4.mp4,false switch play,5.718457899987698
53,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_45\Klip_45_3.mp4,switch play2,2.0927450999151915
54,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_18\Klip_18_3.mp4,switch play,13.475454100058414
55,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_72\Klip_72_1.mp4,switch play,9.131609599920921
56,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_12\Klip_12_2.mp4,switch play,14.01306459994521
57,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_24\Klip_24_2.mp4,switch play2,1.156651100027375
58,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_93\Klip_93_3.mp4,switch play,3.2660053999861702
59,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_62\Klip_62_2.mp4,switch play2,4.302086399984546
60,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_75\Klip_75_1.mp4,switch play,2.8302642999915406
61,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_89\Klip_89_4.mp4,false switch play,8.999176600016654
62,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_71\Klip_71_3.mp4,switch play2,4.887332300073467
63,13,Fosvarsspiller,U14,13,Højre,8,3,Pictures/Klip_5\Klip_5_1.mp4,highest free man,3.2646717000752687
