,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
46,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_78\Klip_78_1.mp4,highest free man,1.8680315999663435
47,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_6\Klip_6_1.mp4,switch play,2.350315599993337
48,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_17\Klip_17_2.mp4,pass it over,1.5175700999679975
49,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_16\Klip_16_1.mp4,switch play,1.6312360999872908
50,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_43\Klip_43_2.mp4,link out,1.5936301000183448
51,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_60\Klip_60_3.mp4,false link out,2.7244830999989063
52,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_45\Klip_45_3.mp4,false highest free man2,2.1334077999927104
53,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_55\Klip_55_2.mp4,false highest free man,2.5848125000484288
54,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_13\Klip_13_1.mp4,switch play,1.4842904999968596
55,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_24\Klip_24_2.mp4,switch play2,2.371478399960324
56,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_91\Klip_91_3.mp4,switch play,2.851498999982141
57,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_94\Klip_94_3.mp4,switch play,1.7900640000007115
58,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_18\Klip_18_3.mp4,switch play2,4.783181199978571
59,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_12\Klip_12_2.mp4,false link out,3.050015499989968
60,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_71\Klip_71_3.mp4,false link out,1.5718089999863878
61,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_7\Klip_7_1.mp4,link out,1.8074670999776572
62,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_84\Klip_84_4.mp4,false switch play,2.4543952000094578
63,64,Fosvarsspiller,Førsteholdet,23,Højre,7,5,Pictures/Klip_80\Klip_80_3.mp4,switch play,1.7746129000443034
