,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
0,777,Fosvarsspiller,U13,3232,Højre,3,12,Warmup/Klip_1/Klip_1_1.mp4,false link out,2.12805733300047
1,777,Fosvarsspiller,U13,3232,Højre,3,12,Warmup/Klip_2/Klip_2_2.mp4,switch play2,0.9077162500034319
2,777,Fosvarsspiller,U13,3232,Højre,3,12,Warmup/Klip_3/Klip_3_1.mp4,Highest free man,3.2589103329955833
3,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_58/Klip_58_3.mp4,switch play2,4.750799166999059
4,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_70/Klip_70_1.mp4,false highest free man,1.2131429589935578
5,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_67/Klip_67_1.mp4,false highest free man,14.078746166997007
6,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_62/Klip_62_2.mp4,false highest free man,4.284186500008218
7,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_55/Klip_55_2.mp4,false highest free man,6.620740208003554
8,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_64/Klip_64_2.mp4,false link out,7.759163250011625
9,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_68/Klip_68_1.mp4,false link out2,5.879214250002406
10,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_79/Klip_79_1.mp4,false highest free man,8.200886042002821
11,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_69/Klip_69_2.mp4,false highest free man,6.26735229199403
12,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_63/Klip_63_1.mp4,link out ,8.64060574999894
13,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_66/Klip_66_1.mp4,switch play2,3.0489828340068925
14,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_71/Klip_71_3.mp4,false link out,8.708281167011592
15,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_61/Klip_61_1.mp4,highest free man,5.048425041997689
16,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_77/Klip_77_2.mp4,link out,7.7184385000000475
17,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_78/Klip_78_1.mp4,switch play ,6.713793874994735
18,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_59/Klip_59_1.mp4,pass it over,5.114142708000145
19,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_76/Klip_76_1.mp4,false link out,7.0069155000092
20,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_57/Klip_57_2.mp4,switch play2,11.953535499997088
21,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_73/Klip_73_2.mp4,link out,5.178879583996604
22,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_56/Klip_56_1.mp4,highest free man,5.628478874990833
23,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_60/Klip_60_3.mp4,switch play2,8.817087083007209
24,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_72/Klip_72_1.mp4,false link out,6.931389457997284
25,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_75/Klip_75_1.mp4,highest free man,2.9615252910007257
26,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_74/Klip_74_1.mp4,switch play ,2.888138374997652
27,777,Fosvarsspiller,U13,3232,Højre,3,12,Pictures/Klip_65/Klip_65_2.mp4,switch play2,11.465835708993836
