,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
50,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_22\Klip_22_1.mp4,switch play,2.582721000071615
51,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_69\Klip_69_2.mp4,false highest free man,13.26889020006638
52,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_90\Klip_90_4.mp4,false link out2,7.760137000004761
53,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_36\Klip_36_1.mp4,switch play,6.070661599980667
54,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_18\Klip_18_3.mp4,switch play,14.09520319988951
55,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_94\Klip_94_3.mp4,switch play,13.719204599969089
56,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_73\Klip_73_2.mp4,switch play2,4.190054300008342
57,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_81\Klip_81_4.mp4,pass it over,7.011975800036453
58,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_10\Klip_10_1.mp4,highest free man,3.2082732999697328
59,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_6\Klip_6_1.mp4,link out,4.824405599967577
60,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_70\Klip_70_1.mp4,switch play ,1.9237140999175608
61,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_66\Klip_66_1.mp4,highest free man,2.700135000050068
62,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_87\Klip_87_3.mp4,false switch play,5.168646700098179
63,3,Fosvarsspiller,U13,12,Højre,6,1,Pictures/Klip_33\Klip_33_1.mp4,highest free man,3.849558399990201
