,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
0,3,Fosvarsspiller,U14,13,Højre,10,2,Warmup/Klip_2\Klip_2_2.mp4,link out,21.109647099976428
1,3,Fosvarsspiller,U14,13,Højre,10,2,Warmup/Klip_1\Klip_1_1.mp4,link out,11.689353400026448
2,3,Fosvarsspiller,U14,13,Højre,10,2,Warmup/Klip_3\Klip_3_1.mp4,highest free man,5.829993900028057
3,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_85\Klip_85_4.mp4,pass it over,12.516557099996135
4,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_62\Klip_62_2.mp4,switch play2,17.03567849996034
5,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_59\Klip_59_1.mp4,highest free man2,22.972198999952525
6,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_8\Klip_8_2.mp4,switch play,12.088901899987832
7,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_69\Klip_69_2.mp4,switch play,23.534838799969293
8,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_23\Klip_23_2.mp4,switch play2,11.287392199970782
9,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_39\Klip_39_3.mp4,switch play,5.824967400054447
10,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_70\Klip_70_1.mp4,highest free man,6.105047499993816
11,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_81\Klip_81_4.mp4,pass it over,11.101561999996193
12,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_10\Klip_10_1.mp4,link out,5.058448399999179
13,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_27\Klip_27_1.mp4,highest free man2,4.5762453998904675
14,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_80\Klip_80_3.mp4,switch play2,8.184869899996556
15,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_21\Klip_21_2.mp4,switch play,18.238180999993347
16,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_55\Klip_55_2.mp4,link out,12.304594999994151
17,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_13\Klip_13_1.mp4,highest free man2,19.003774199984036
18,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_71\Klip_71_3.mp4,switch play,10.492362499935552
19,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_32\Klip_32_3.mp4,false highest free man,20.44671029993333
20,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_92\Klip_92_3.mp4,switch play2,8.975419500027783
21,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_30\Klip_30_1.mp4,switch play,4.342010299907997
22,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_38\Klip_38_1.mp4,highest free man,7.406723399995826
23,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_88\Klip_88_4.mp4,false highest free man,24.422156500048004
24,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_84\Klip_84_4.mp4,false link out ,11.611769499955699
25,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_22\Klip_22_1.mp4,highest free man,13.94976999994833
26,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_65\Klip_65_2.mp4,switch play,12.961447900044732
27,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_43\Klip_43_2.mp4,pass it over,6.818430399987847
28,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_93\Klip_93_3.mp4,switch play,6.493652799981646
29,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_5\Klip_5_1.mp4,switch play2,8.190470699919388
30,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_28\Klip_28_3.mp4,switch play2,15.663430999964476
31,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_82\Klip_82_4.mp4,pass it over,5.186909000040032
32,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_33\Klip_33_1.mp4,highest free man,3.782056499971077
33,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_94\Klip_94_3.mp4,switch play,5.196195999975316
34,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_77\Klip_77_2.mp4,link out2,5.928734399960376
35,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_35\Klip_35_1.mp4,highest free man,4.522301499964669
36,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_83\Klip_83_4.mp4,pass it over,6.431896099937148
37,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_75\Klip_75_1.mp4,false pass it over,6.7154267999576405
38,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_57\Klip_57_2.mp4,false link out,17.77722329995595
39,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_89\Klip_89_4.mp4,false switch play,5.272481100051664
